# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
180 0.5474799304168259 0.42268601471122513 0.4413600791884347 0.5716673326831856 -25.655357360839844 6.693488121032715 71.12190246582031 1 images/loop_0179.png

181 0.5529108888461095 0.41585421465450806 0.43401122410397003 0.5770520587444958 -25.641517639160156 6.666103839874268 70.5539779663086 1 images/loop_0180.png

182 0.5568192815387515 0.4108632379002693 0.4286209735633997 0.5808853143868753 -25.621246337890625 6.646738052368164 71.37397003173828 1 images/loop_0181.png

183 0.560174707453707 0.4065143748038469 0.4239199156504458 0.5841594519665932 -25.596729278564453 6.630337715148926 72.40260314941406 1 images/loop_0182.png

184 0.5639345922611211 0.4015524544538669 0.41856356149534985 0.58782475871784 -25.56116485595703 6.612143516540527 73.17233276367188 1 images/loop_0183.png

185 0.5681845122567725 0.39582952696998175 0.41239319976476424 0.5919604669215953 -25.510303497314453 6.5918402671813965 73.63174438476562 1 images/loop_0184.png

186 0.5726014332658216 0.38975352356295834 0.40584697827558713 0.5962449326549959 -25.445030212402344 6.571093559265137 73.87017822265625 1 images/loop_0185.png

187 0.5770695142092533 0.3834707987264312 0.3990818322693524 0.6005619147489676 -25.36562156677246 6.550532341003418 73.9594955444336 1 images/loop_0186.png

188 0.5812152900327903 0.3775209211791706 0.3926740014634477 0.6045443484797569 -25.27950096130371 6.5319504737854 74.2738265991211 1 images/loop_0187.png

189 0.5854874974196246 0.37125322115943976 0.385929480806486 0.6086327891171177 -25.1776123046875 6.513266563415527 74.36978912353516 1 images/loop_0188.png

190 0.589511350187831 0.3652256875944812 0.3794440527005641 0.6124612444808489 -25.06903839111328 6.496225357055664 74.63673400878906 1 images/loop_0189.png

191 0.5935499354480801 0.3590418364086755 0.37279604965916474 0.6162877081334555 -24.947172164916992 6.47963809967041 74.71814727783203 1 images/loop_0190.png

192 0.5977462935978974 0.3524641678311046 0.36573262331814177 0.6202483592287314 -24.806201934814453 6.4629621505737305 74.45242309570312 1 images/loop_0191.png

193 0.6017117788102078 0.3461038439347182 0.35890759314069465 0.6239714769447573 -24.659025192260742 6.447831153869629 74.11766815185547 1 images/loop_0192.png

194 0.6056969642506299 0.33955109831135427 0.35188770317179907 0.6277031810414854 -24.49658966064453 6.433139801025391 73.12948608398438 1 images/loop_0193.png

195 0.6092938405317174 0.3334948517560037 0.345407976148477 0.63105905409507 -24.33692169189453 6.4203948974609375 71.85199737548828 1 images/loop_0194.png

196 0.6106164449298787 0.3312622766850405 0.34300679118776084 0.632265136177629 -24.27560806274414 6.416234970092773 72.64283752441406 1 images/loop_0195.png

197 0.6107464948952464 0.33107872608550454 0.34279115325349574 0.6323526084060292 -24.270263671875 6.416330337524414 74.4721450805664 1 images/loop_0196.png

198 0.610843433825015 0.3308955761868314 0.342603456843512 0.6324565505801363 -24.265296936035156 6.415778160095215 73.6383285522461 1 images/loop_0197.png

199 0.6113361129310063 0.330011355664716 0.3416758049113287 0.6329441574870086 -24.24091148376465 6.413628578186035 71.76909637451172 1 images/loop_0198.png

200 0.612022540467834 0.32885312788875987 0.34042439906671745 0.6335576207079683 -24.208187103271484 6.411708831787109 72.76889038085938 1 images/loop_0199.png

201 0.6119245554874527 0.3290028038110114 0.34059397851925005 0.6334834135732408 -24.21254539489746 6.411764144897461 71.89315032958984 1 images/loop_0200.png

202 0.6109144660245602 0.33077775446196794 0.34247542059139857 0.632518915642662 -24.262001037597656 6.415595531463623 73.81365966796875 1 images/loop_0201.png

203 0.61022099084321 0.3320010181191653 0.34376676984708754 0.631846559103607 -24.295562744140625 6.418397903442383 75.72722625732422 1 images/loop_0202.png

204 0.6097906902524299 0.3327703286705367 0.34457270674539076 0.6314181437083688 -24.31641387939453 6.420316696166992 77.62471771240234 1 images/loop_0203.png

205 0.6096895629238411 0.3329769404745388 0.34477681562325424 0.6312954469839296 -24.321819305419922 6.421115875244141 79.48222351074219 1 images/loop_0204.png

206 0.6098965639026178 0.33265792311655323 0.3444188302637734 0.6314590698432453 -24.31289291381836 6.420868873596191 81.30233764648438 1 images/loop_0205.png

207 0.6116777051952428 0.3296362054963717 0.34117103144053573 0.6330818938327302 -24.228973388671875 6.415389060974121 82.63035583496094 1 images/loop_0206.png

208 0.6138420958113858 0.32591061543517913 0.3371731340792785 0.6350546667899584 -24.122549057006836 6.408858299255371 83.7872085571289 1 images/loop_0207.png

209 0.6159827354937667 0.32217518439102577 0.3331673390554659 0.6369991713675336 -24.012521743774414 6.402661323547363 84.92861938476562 1 images/loop_0208.png

210 0.6185594484755655 0.31760064655524245 0.32826948970689446 0.6393380796862265 -23.873397827148438 6.395435333251953 85.73991394042969 1 images/loop_0209.png

211 0.6212643577597246 0.31271130356680193 0.3230400634585996 0.6417845088498255 -23.719406127929688 6.388248443603516 86.38407897949219 1 images/loop_0210.png

212 0.6239890865415836 0.3076942878086844 0.3176789435204014 0.6442374825874921 -23.55579948425293 6.38147497177124 86.9451904296875 1 images/loop_0211.png

213 0.6266579974142175 0.3026883205302421 0.31233396836405447 0.6466274252592028 -23.38699722290039 6.375341415405273 87.5034408569336 1 images/loop_0212.png

214 0.629205977573419 0.2978221220580781 0.3071418740954645 0.6488957470779317 -23.217695236206055 6.369994163513184 88.13484954833984 1 images/loop_0213.png

215 0.6315562572107766 0.29325645234757397 0.3022732670268568 0.6509748222284341 -23.054250717163086 6.365551948547363 88.916259765625 1 images/loop_0214.png

216 0.6336130842329236 0.289199957985869 0.2979491453336055 0.6527818552815228 -22.90533447265625 6.362104415893555 89.91476440429688 1 images/loop_0215.png

217 0.6352654082465836 0.2859019851709452 0.29443354370392333 0.6542222896711515 -22.781734466552734 6.359699249267578 91.17219543457031 1 images/loop_0216.png

218 0.6378071400540292 0.2807195096046506 0.2889232799998821 0.6564464542501043 -22.583240509033203 6.356064319610596 91.41864013671875 1 images/loop_0217.png

219 0.6403053692987848 0.27552300629880255 0.28340325732816485 0.658618782592026 -22.378849029541016 6.353066444396973 91.66595458984375 1 images/loop_0218.png

220 0.6427669007971227 0.270297029638637 0.2778576405325563 0.6607460621190808 -22.168010711669922 6.35068416595459 91.85010528564453 1 images/loop_0219.png

221 0.6453064822977697 0.2647858631241112 0.27201682061915794 0.662928985559044 -21.9400634765625 6.3487958908081055 91.7442626953125 1 images/loop_0220.png

222 0.6478048375168985 0.25924211240887407 0.26614820579964604 0.6650620664217125 -21.705081939697266 6.3475799560546875 91.52946472167969 1 images/loop_0221.png

223 0.6500850430620951 0.2540808658703957 0.2606876459473002 0.6669889816450931 -21.481204986572266 6.347216606140137 91.86675262451172 1 images/loop_0222.png

224 0.6520113500094619 0.2496427309387957 0.25599439091225723 0.6686004622865002 -21.28485107421875 6.3475189208984375 92.66351318359375 1 images/loop_0223.png

225 0.6535664113667428 0.24600747988860566 0.25215134103165426 0.6698887721017518 -21.121402740478516 6.348222732543945 93.80774688720703 1 images/loop_0224.png

226 0.6553864313691983 0.24167199946515316 0.24757477600736555 0.6713940724615948 -20.92354965209961 6.349294662475586 94.55355834960938 1 images/loop_0225.png

227 0.6570860631001524 0.2375543021811487 0.24323117093005203 0.6727885675922013 -20.732669830322266 6.350754737854004 95.4881362915039 1 images/loop_0226.png

228 0.659124340906276 0.23250638265457454 0.23791501381075472 0.6744570642028891 -20.494895935058594 6.352842330932617 95.80479431152344 1 images/loop_0227.png

229 0.6608771356466008 0.22808355375661002 0.23326016552392878 0.6758764674591422 -20.28310775756836 6.355241775512695 96.55138397216797 1 images/loop_0228.png

230 0.6628850230686498 0.22289700215080696 0.22781047293442055 0.6774974251204604 -20.03083038330078 6.358373641967773 96.58959197998047 1 images/loop_0229.png

231 0.6649116713975061 0.21753347049408606 0.22218251701434788 0.6791219239483752 -19.765548706054688 6.362115383148193 96.29693603515625 1 images/loop_0230.png

232 0.6667288217911119 0.2126224683237783 0.2170330659359666 0.6805593379326846 -19.51873016357422 6.36622428894043 96.6663589477539 1 images/loop_0231.png

233 0.668189757701699 0.20860385196449147 0.21282142375452975 0.6816992901853547 -19.314010620117188 6.370125770568848 97.63819122314453 1 images/loop_0232.png

234 0.6693094192298121 0.20548153391161114 0.20955016242782837 0.6825620630961365 -19.153270721435547 6.373523712158203 98.94882202148438 1 images/loop_0233.png

235 0.6706774926207348 0.2015934160755062 0.2054820616027524 0.6836145974498019 -18.951171875 6.377857208251953 99.95301818847656 1 images/loop_0234.png

236 0.6723871170734699 0.19661365106865705 0.2002807224813691 0.6849279299381954 -18.68927764892578 6.383545875549316 100.0994873046875 1 images/loop_0235.png

237 0.6740637530434528 0.19159768790027346 0.1950500984800818 0.6862097652373907 -18.422035217285156 6.389529228210449 99.4018325805664 1 images/loop_0236.png

238 0.675536085916247 0.18707954482931485 0.19034535396945293 0.6873288054153243 -18.178409576416016 6.395166397094727 98.21939086914062 1 images/loop_0237.png

239 0.6768448746577075 0.18297006987338968 0.1860713279898972 0.6883170999475428 -17.95446014404297 6.400516986846924 96.82534790039062 1 images/loop_0238.png

240 0.6780572949748357 0.17908170548106891 0.18203148918590828 0.689226076435128 -17.74053192138672 6.405796051025391 95.33972930908203 1 images/loop_0239.png

241 0.6792164971674309 0.17528756034989956 0.17809330565502962 0.6900883969775539 -17.52991485595703 6.411163330078125 93.81189727783203 1 images/loop_0240.png

242 0.6803463679042278 0.17151425578685986 0.174180302902929 0.6909217769198253 -17.31863021850586 6.416720390319824 92.26420593261719 1 images/loop_0241.png

243 0.6814595332524309 0.16772033307693945 0.17024942756071293 0.691735445692346 -17.104408264160156 6.42253303527832 90.70797729492188 1 images/loop_0242.png

244 0.6825616523387642 0.16388527489573865 0.1662794915655364 0.6925332758168605 -16.88605499267578 6.428635597229004 89.14852142333984 1 images/loop_0243.png

245 0.6836690085790662 0.15994904826729459 0.1622084498192969 0.6933263354828832 -16.660106658935547 6.435146331787109 87.60037994384766 1 images/loop_0244.png

246 0.6847825769021266 0.1559016606761945 0.15802626208956227 0.6941146843711704 -16.42584991455078 6.442096710205078 86.0658950805664 1 images/loop_0245.png

247 0.6859115509902783 0.15170166482121455 0.15369044499164095 0.6949037316253633 -16.180742263793945 6.449587345123291 84.55574798583984 1 images/loop_0246.png

248 0.6870593717461807 0.1473250519504255 0.149176702603001 0.6956946601520266 -15.923189163208008 6.457693099975586 83.07740020751953 1 images/loop_0247.png

249 0.7330476556609572 0.17132644883424178 0.14980691925389644 0.6409729084785716 -11.542343139648438 -5.5491414070129395 82.38063049316406 1 images/loop_0248.png

250 0.7387551067950625 0.15820675655567468 0.13719021076541502 0.6406171715107947 -13.199411392211914 -5.915262699127197 80.67189025878906 1 images/loop_0249.png

251 0.7438209825732206 0.1426866689262558 0.12301598752910943 0.6412783539203367 -15.15153694152832 -6.050343990325928 78.94247436523438 1 images/loop_0250.png

252 0.7488251654421585 0.12548794458710907 0.1075576192878185 0.6418294211836688 -17.262155532836914 -6.163354873657227 77.18743133544922 1 images/loop_0251.png

253 0.6931481579264351 0.12194595195342066 0.12309147918530126 0.6996594198017619 -14.388845443725586 6.510574817657471 76.54387664794922 1 images/loop_0252.png

254 0.7497539483534651 0.11526030491578874 0.09900809171545762 0.6440353071175311 -15.959159851074219 -5.542980670928955 75.27814483642578 1 images/loop_0253.png

255 0.7552361755196747 0.08843857166075077 0.07553587390444051 0.6450513700338244 -19.516677856445312 -5.622705936431885 73.58956146240234 1 images/loop_0254.png

256 0.7595972925675879 0.06088433074357747 0.051736443651386084 0.6454675760967421 -23.003692626953125 -5.656327247619629 72.00419616699219 1 images/loop_0255.png

257 0.6982585581217439 0.09673803166855181 0.09733515031869713 0.7025685786818776 -12.802019119262695 6.5725250244140625 73.76874542236328 1 images/loop_0256.png

258 0.6990544449688707 0.09229077503450994 0.0928100464312339 0.7029876180234084 -12.516273498535156 6.583707332611084 72.35921478271484 1 images/loop_0257.png

259 0.6998907604407423 0.08744538129461116 0.0878848025609065 0.7034077695183286 -12.203058242797852 6.596263408660889 71.16659545898438 1 images/loop_0258.png

260 0.7008865107689529 0.08141700551668551 0.08176448452820435 0.7038777871936686 -11.810689926147461 6.612411022186279 70.14729309082031 1 images/loop_0259.png

261 0.7018068786243943 0.07552169146924703 0.07578853844057021 0.7042866438277468 -11.42425537109375 6.628401279449463 68.97140502929688 1 images/loop_0260.png

262 0.7026484757929683 0.06981155200797086 0.07000890781762655 0.7046348128628334 -11.047469139099121 6.644075393676758 67.70951080322266 1 images/loop_0261.png

263 0.7033253564351322 0.06493599537643265 0.06508119428213664 0.7048980051402318 -10.72390365600586 6.657394886016846 66.21231079101562 1 images/loop_0262.png

264 0.7040771676347571 0.05922984073768824 0.05932078753153668 0.7051582887183873 -10.343067169189453 6.673437595367432 64.91596984863281 1 images/loop_0263.png

265 0.7049573821998426 0.05218119840921481 0.05221379282088043 0.7053977116873729 -9.869512557983398 6.694681167602539 65.20753479003906 1 images/loop_0264.png

266 0.705764977766276 0.04513057690557642 0.04511785494413849 0.7055660184220734 -9.3926420211792 6.716201305389404 65.44892883300781 1 images/loop_0265.png

267 0.7064621314469087 0.038485183165428316 0.03844134629638894 0.7056574313384185 -8.940396308898926 6.736873626708984 65.91796875 1 images/loop_0266.png

268 0.7071389073278779 0.031303607218440575 0.031239478209518834 0.7056902613182678 -8.448808670043945 6.759134769439697 65.90250396728516 1 images/loop_0267.png

269 0.7077346102971949 0.024218697777299927 0.024147367403366052 0.705650112104389 -7.961063385009766 6.7813825607299805 66.02732849121094 1 images/loop_0268.png

270 0.7082647852122652 0.01699568586071994 0.01693028158281871 0.7055391599733307 -7.461148262023926 6.804068565368652 65.87471008300781 1 images/loop_0269.png

271 0.7087000552709065 0.010067560155442417 0.01002021047965385 0.7053669054282843 -6.9792609214782715 6.825784206390381 65.447265625 1 images/loop_0270.png

272 0.7090500101950539 0.0033966342620813314 0.00337791289710071 0.7051419258720498 -6.513193130493164 6.846522331237793 64.61792755126953 1 images/loop_0271.png

273 -0.7093569336339309 0.003755858652111541 0.003731887504738907 -0.7048295590048025 -6.011363983154297 6.869029521942139 64.0784912109375 1 images/loop_0272.png

274 -0.7095884768033706 0.010873158178334478 0.010794416044441622 -0.7044497488120501 -5.509983539581299 6.891413688659668 63.48213577270508 1 images/loop_0273.png

275 -0.7097407484837076 0.017752407842569047 0.01760929461247068 -0.7040190584784112 -5.023596286773682 6.912896156311035 62.683807373046875 1 images/loop_0274.png

276 -0.709817378587805 0.024094975805034745 0.023882848060037352 -0.7035682843649462 -4.573719501495361 6.932440757751465 61.61178207397461 1 images/loop_0275.png

277 -0.7098353784941647 0.030398166374923864 0.030108314972146985 -0.703066978522407 -4.125382900238037 6.9517669677734375 60.51020431518555 1 images/loop_0276.png

278 -0.7097963464594063 0.036577445318469036 0.036202708347955394 -0.7025244486529453 -3.6847453117370605 6.970572471618652 59.36227798461914 1 images/loop_0277.png

279 -0.7097075279190309 0.04238953406734719 0.04192732684946798 -0.7019689818502443 -3.26936674118042 6.988051414489746 58.14286804199219 1 images/loop_0278.png

280 -0.7095883048428592 0.047342059152788225 0.04680008290778906 -0.7014648382529484 -2.914752960205078 7.002511978149414 56.65951919555664 1 images/loop_0279.png

281 -0.7072812102720388 0.06439206186375282 0.06382877334498464 -0.7010940305396486 -4.5544586181640625 7.193674564361572 54.944862365722656 1 images/loop_0280.png

282 -0.7092811176574052 0.05614711383762032 0.0554515831982654 -0.7004947677628812 -2.2829418182373047 7.027470588684082 53.493377685546875 1 images/loop_0281.png

283 -0.7090798652356695 0.060648268884431054 0.059868199762583146 -0.69995952086951 -1.9593777656555176 7.04005765914917 51.910606384277344 1 images/loop_0282.png

284 -0.7088004549888162 0.06611717338330252 0.0652279831615022 -0.6992680062780876 -1.5658249855041504 7.055571556091309 50.46771240234375 1 images/loop_0283.png

285 -0.7083822808978217 0.07327312597296481 0.07222918129274224 -0.6982897238896827 -1.0503273010253906 7.076607704162598 49.726261138916016 1 images/loop_0284.png

286 -0.7082632746183657 0.07539574820118825 0.07429971286689087 -0.6979671680300943 -0.8974475860595703 7.084200859069824 51.10111618041992 1 images/loop_0285.png

287 -0.7082168287505922 0.07641631387734736 0.07529201377319261 -0.6977969497710852 -0.8240318298339844 7.0887908935546875 52.911231994628906 1 images/loop_0286.png

288 -0.7080739068924367 0.07878264088241613 0.07759793119495256 -0.6974261243658259 -0.6535520553588867 7.097286224365234 54.67974090576172 1 images/loop_0287.png

289 -0.7078298876638238 0.08235893401818627 0.08108300390034659 -0.6968639771115323 -0.3957233428955078 7.109158515930176 56.31067657470703 1 images/loop_0288.png

290 -0.7075060157683407 0.08666590434969966 0.08527724370039201 -0.6961695557705184 -0.0850677490234375 7.122980117797852 57.86415100097656 1 images/loop_0289.png

291 -0.7071326518221989 0.09121055109460101 0.0896987768147881 -0.6954122356802867 0.24283885955810547 7.137279033660889 59.3662223815918 1 images/loop_0290.png

292 -0.7067654009594239 0.09537048608515569 0.09374156940494541 -0.6946939301275374 0.5430326461791992 7.150323867797852 60.922523498535156 1 images/loop_0291.png

293 -0.7065555469308595 0.09770831521663013 0.09600973876825666 -0.6942726224621082 0.7116718292236328 7.158155918121338 62.672420501708984 1 images/loop_0292.png

294 -0.7063731916765515 0.09969265000207912 0.09793330191248574 -0.6939073122490952 0.8547878265380859 7.164923191070557 64.4588623046875 1 images/loop_0293.png

295 -0.7060699670148651 0.10275692861037661 0.10090471342705429 -0.6933429556218142 1.0758895874023438 7.174576759338379 66.1343002319336 1 images/loop_0294.png

296 -0.7057190391621526 0.10611905656704809 0.10416312982590348 -0.6927116470669741 1.3184814453125 7.184918403625488 67.77664184570312 1 images/loop_0295.png

297 -0.7053682452177076 0.10933172506419502 0.10727426421847233 -0.6920942455831897 1.5502490997314453 7.19472599029541 69.43311309814453 1 images/loop_0296.png

298 -0.704822703362929 0.11399584680149069 0.11178969305132037 -0.6911822974177473 1.8867454528808594 7.208160400390625 70.77027893066406 1 images/loop_0297.png

299 -0.7042455450063727 0.11865221621594481 0.11629309091228955 -0.6902432766291808 2.2225494384765625 7.221366882324219 72.13922119140625 1 images/loop_0298.png

300 -0.7035777489654421 0.12371578920106382 0.12118635671523847 -0.6891927318313552 2.5875587463378906 7.235255241394043 73.22467041015625 1 images/loop_0299.png

301 -0.7026591572740327 0.13019895078066676 0.1274465528081871 -0.6878050000486102 3.054615020751953 7.2521443367004395 73.65487670898438 1 images/loop_0300.png

302 -0.701718169557985 0.13642778209841763 0.13345308018061708 -0.6864177635916805 3.5028438568115234 7.268056869506836 74.28707885742188 1 images/loop_0301.png

303 -0.7007939108544109 0.14221086318320547 0.13902238610831993 -0.6850815579643177 3.9184398651123047 7.2826032638549805 75.2057876586914 1 images/loop_0302.png

304 -0.6998944685324825 0.14756363834652306 0.14417109928612298 -0.6838036265523904 4.302574157714844 7.295833110809326 76.30783081054688 1 images/loop_0303.png

305 -0.6990168870201958 0.1525569106878973 0.14896878201170674 -0.6825760636353344 4.660377502441406 7.3079423904418945 77.5268783569336 1 images/loop_0304.png

306 -0.6981432508665242 0.15732648044368935 0.15354705956295622 -0.681371910427993 5.00163459777832 7.319255828857422 78.80498504638672 1 images/loop_0305.png

307 -0.6972728600838181 0.1618999100701356 0.15793305250317616 -0.6801883038077347 5.328340530395508 7.329861164093018 80.12997436523438 1 images/loop_0306.png

308 -0.6964002954216846 0.16632338493511425 0.16217158751372096 -0.6790165950575852 5.643819808959961 7.339873313903809 81.48554229736328 1 images/loop_0307.png

309 -0.6955093800874786 0.17068740799330184 0.16634987329186804 -0.6778349582447327 5.954524993896484 7.349483966827393 82.844482421875 1 images/loop_0308.png

310 -0.6945908018786321 0.1750396728714605 0.17051377384208344 -0.6766312022045553 6.263835906982422 7.35878849029541 84.19196319580078 1 images/loop_0309.png

311 -0.693622180785268 0.1794801398331407 0.17475911208536837 -0.6753772297548225 6.5788116455078125 7.367959976196289 85.49529266357422 1 images/loop_0310.png

312 -0.6925500235248475 0.18422953170982742 0.17929700688987052 -0.6740078099562677 6.915004730224609 7.377349376678467 86.6623306274414 1 images/loop_0311.png

313 -0.6912891950458894 0.1896063286886681 0.1844318943559281 -0.6724236501479515 7.294708251953125 7.387331962585449 87.38323211669922 1 images/loop_0312.png

314 -0.689990000594322 0.19492527270192977 0.18951055314461157 -0.6708231416616075 7.66937255859375 7.396356582641602 87.01951599121094 1 images/loop_0313.png

315 -0.6890407542018975 0.19867390756904982 0.19309071962311616 -0.6696771546764545 7.932872772216797 7.402046203613281 85.7262191772461 1 images/loop_0314.png

316 -0.6876775718962783 0.20394885033662932 0.19811942248223105 -0.6680217945490353 8.302459716796875 7.410433769226074 85.82701873779297 1 images/loop_0315.png

317 -0.6864995204254016 0.20839708160253206 0.20235324923210415 -0.6665899994452741 8.613037109375 7.417613983154297 87.07376098632812 1 images/loop_0316.png

318 -0.6851764252576755 0.21324672980584727 0.20696695426484785 -0.6649990814584318 8.950645446777344 7.424964904785156 88.17991638183594 1 images/loop_0317.png

319 -0.683784632392399 0.21819863470685552 0.21167505885431914 -0.6633412408218538 9.29421615600586 7.43202018737793 89.21747589111328 1 images/loop_0318.png

320 -0.6825037521785706 0.2226380063275099 0.2158922260592286 -0.6618243672817395 9.60113525390625 7.438096523284912 90.45446014404297 1 images/loop_0319.png

321 -0.6809747044938809 0.22778229873187256 0.2207779813120788 -0.6600346651439293 9.955574035644531 7.444490432739258 91.2973861694336 1 images/loop_0320.png

322 -0.6794673228841513 0.23271515625779277 0.2254594286879268 -0.6582825071322109 10.294055938720703 7.450237274169922 92.27062225341797 1 images/loop_0321.png

323 -0.6778643185044512 0.23781454849984734 0.23029671616082703 -0.6564355480516342 10.642536163330078 7.45565128326416 93.08351135253906 1 images/loop_0322.png

324 -0.6761455323191904 0.24312580230300151 0.2353330247203294 -0.654473399654487 11.003875732421875 7.460683345794678 93.6300048828125 1 images/loop_0323.png

325 -0.6743615282031272 0.2484832871122178 0.2404107167244494 -0.6524532723417727 11.366607666015625 7.465188026428223 94.04747009277344 1 images/loop_0324.png

326 -0.672532524204653 0.25382546278948903 0.24547120137243172 -0.650397207576566 11.726455688476562 7.46914005279541 94.4459228515625 1 images/loop_0325.png

327 -0.6706794078158336 0.25908936058162446 0.25045611990430766 -0.6483313714202695 12.079177856445312 7.472408294677734 94.5346450805664 1 images/loop_0326.png

328 -0.6688005279898688 0.26429280942632616 0.2553804771838882 -0.6462476123896648 12.425922393798828 7.4752068519592285 94.89640808105469 1 images/loop_0327.png

329 -0.6668408969233266 0.2695806484021409 0.2603827469651384 -0.6440887495372544 12.776268005371094 7.477489471435547 95.19525909423828 1 images/loop_0328.png

330 -0.6648336705411708 0.27485644542281207 0.26537256401304454 -0.6418937039677469 13.123760223388672 7.479135990142822 95.22559356689453 1 images/loop_0329.png

331 -0.6627779822465346 0.28012529813654946 0.27035405614011265 -0.6396591654324285 13.468620300292969 7.480221748352051 95.23208618164062 1 images/loop_0330.png

332 -0.6607096845885896 0.2852959919880986 0.2752417073594559 -0.637425220850434 13.80489730834961 7.480700492858887 95.08314514160156 1 images/loop_0331.png

333 -0.6585786217218039 0.2904990845734484 0.2801579428404366 -0.6351346376449739 14.1409912109375 7.480680465698242 95.07149505615234 1 images/loop_0332.png

334 -0.656428860658122 0.2956223914042305 0.2849984376049299 -0.6328384020887741 14.469673156738281 7.480049133300781 94.83059692382812 1 images/loop_0333.png

335 -0.6542892694064832 0.30060451885219436 0.2897051432226726 -0.6305659403864923 14.787059783935547 7.478872299194336 94.44783782958984 1 images/loop_0334.png

336 -0.6521355157889337 0.30550878291480926 0.29433795652593464 -0.6282903946080591 15.097259521484375 7.477179527282715 93.96180725097656 1 images/loop_0335.png

337 -0.680877902720875 0.31571645338628385 0.27799949533965546 -0.5995370574355727 17.663860321044922 -0.9106464385986328 94.15836334228516 1 images/loop_0336.png

338 -0.6783471080008979 0.32633068894804756 0.2853796154623937 -0.5932216766066855 16.812362670898438 -1.6013669967651367 94.88668823242188 1 images/loop_0337.png

339 -0.6804783417457846 0.3268803375268812 0.28397024675825483 -0.5911508862458673 18.718109130859375 -2.146428108215332 94.48260498046875 1 images/loop_0338.png

340 -0.6778174851382004 0.33856934997673077 0.2916339621063612 -0.5838526220232326 17.483848571777344 -2.903641700744629 94.22274780273438 1 images/loop_0339.png

341 -0.6732025955796335 0.3528464370472853 0.3016775628404297 -0.5755764981707813 15.354381561279297 -3.54681396484375 93.79375457763672 1 images/loop_0340.png

342 -0.6684499201161653 0.36811518206506477 0.31175407244740433 -0.5661053924335601 12.947032928466797 -4.3524580001831055 93.16725158691406 1 images/loop_0341.png

343 -0.6622537116982397 0.38563336421202804 0.32327196135950786 -0.5551595885393632 9.914741516113281 -5.200761795043945 92.44579315185547 1 images/loop_0342.png

344 -0.6529348073857908 0.4072548138289514 0.3379662292741124 -0.5418472864077704 5.745510101318359 -6.015795707702637 91.65897369384766 1 images/loop_0343.png

345 -0.6457141924168989 0.4221850161271569 0.34817959896371464 -0.5325260188334193 3.300060272216797 -6.425348281860352 90.65691375732422 1 images/loop_0344.png

346 -0.6295867725388424 0.45100974815871986 0.3684095864317339 -0.5142811288926814 -2.826831817626953 -7.1009368896484375 89.56231689453125 1 images/loop_0345.png

347 -0.6286141482159332 0.35322962093972615 0.33942173299830847 -0.6040413683862708 17.985177993774414 7.433345794677734 86.74827575683594 1 images/loop_0346.png

348 -0.626254563737004 0.3575288282359483 0.3434876958511033 -0.6016598384284138 18.232362747192383 7.426898956298828 85.8085708618164 1 images/loop_0347.png

349 -0.6236450452950131 0.36220110793355564 0.34790598213473234 -0.5990314202824039 18.498228073120117 7.419528007507324 85.04716491699219 1 images/loop_0348.png

350 -0.6207406846199931 0.3673043195452451 0.35273098489933785 -0.5961118951948959 18.785215377807617 7.411050796508789 84.55534362792969 1 images/loop_0349.png

351 -0.6175538549071692 0.3727919015782134 0.3579182978106766 -0.5929147716993587 19.089740753173828 7.401453018188477 84.44921875 1 images/loop_0350.png

352 -0.615211660744597 0.37674028904852785 0.36165693174547 -0.5905807572313538 19.306352615356445 7.3939056396484375 83.6612548828125 1 images/loop_0351.png

353 -0.6137199023032867 0.3792091281350838 0.3640028333025554 -0.5891097147421575 19.440853118896484 7.388666152954102 82.14857482910156 1 images/loop_0352.png

354 -0.6123155784234103 0.3815087401220314 0.36618997970522765 -0.5877291998820456 19.565372467041016 7.383609294891357 80.59613037109375 1 images/loop_0353.png

355 -0.6563853929409204 0.40226986550167954 0.33349603464807065 -0.5441668550335159 22.073328018188477 -4.135969161987305 79.37196350097656 1 images/loop_0354.png

356 -0.6234953447359095 0.4543565998374768 0.3747122724978282 -0.5142026333229824 11.069628715515137 -4.967822074890137 81.52135467529297 1 images/loop_0355.png

357 -0.5927835569257215 0.4981294093877299 0.4071233486202559 -0.4844845974329328 1.6232671737670898 -5.88785457611084 82.51927185058594 1 images/loop_0356.png

358 -0.6125458606917259 0.47754176571613993 0.3872695811180581 -0.4967531601175661 9.464909553527832 -6.404890060424805 81.91706848144531 1 images/loop_0357.png

359 -0.5748744433088482 0.5196405281317219 0.4238367889285681 -0.46888748362911936 -0.6093626022338867 -6.068462371826172 82.54328155517578 1 images/loop_0358.png

360 -0.5912906245358014 0.41392529754075663 0.39692344680139385 -0.567003547406151 21.227310180664062 7.3076066970825195 79.32673645019531 1 images/loop_0359.png

